$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
0.01021738552,0.0624697336562,0.0,0.0336908600382,0.0111413339136,0.000138702905227,0.0338938170263,0.0,0.0475753604194,0.320870535714,0.0013067133792,0.0,0.165481577246,0.0,0.223214285714,0.0,0.0,0.00507936507937,0.0119760479042,0.0348836803678,F
0.0136231806934,0.0624697336562,0.0,0.0252681450286,0.0612773365249,0.000277405810453,0.0169469085132,0.0586080586081,0.0317169069463,0.446428571429,0.00617719051983,0.0,0.0,0.0,0.297619047768,0.0,0.0,0.0320634920635,0.0239520958084,0.0697673607356,F
0.0578985179469,0.0624697336562,0.0,0.0421135750477,0.0752040039169,0.000462343017422,0.00847345425659,0.117216117216,0.237876802097,0.151715959821,0.042052412385,0.685714285714,0.0827407886231,0.0,0.173319327679,0.0,0.0,0.0510924369778,0.101796407186,0.12311846149,F
0.0204347710401,0.0624697336562,0.0,0.0252681450286,0.0557066695681,0.0,0.0254203627698,0.0879120879121,0.0634338138925,0.133928571429,0.00706813146019,0.457142857371,0.0827407886231,0.0,0.186011904911,0.0,0.0,0.0234920634921,0.0179640718563,0.058140630069,F
0.0983423356305,0.00841525423729,0.0300854700855,0.188079226163,0.167287128713,0.043058698727,0.150064874884,0.225641025641,0.299169724771,0.0784165861875,0.0431144139859,0.176000000088,0.1592760181,0.0,0.0183598777656,0.0,0.0,0.0116811851836,0.0138323353293,0.0230999731396,F
0.0065561557087,0.211449152542,0.0,0.0356701980654,0.0611241431835,0.0,0.00652455977757,0.101538461538,0.0122110091743,0.0,0.00995656198884,0.264,0.0318552036199,0.195458553714,0.075625,0.352,0.377142857143,0.04224,0.0484131736527,0.11281382231,F
0.0773626373626,0.00841525423729,0.0,0.236720405343,0.174793602437,0.0247244863712,0.195736793327,0.259487179487,0.286958715596,0.0688240840547,0.0421082446839,0.066,0.1592760181,0.0,0.0202205882656,0.0,0.0,0.0146252354062,0.0576347305389,0.0200311685684,F
0.0238405662134,0.238256658596,0.0,0.134763440153,0.203329343923,4.62343017422e-05,0.00847345425659,0.468864468864,0.0317169069463,0.446428571429,0.0491205438452,0.0,0.0,0.357142857143,0.106292516964,0.228571428571,0.0979591836735,0.148934240381,0.0359281437126,0.05481621533,F
0.0136231806934,0.238256658596,0.0,0.0842271500954,0.119769339571,0.000184937206969,0.00847345425659,0.29304029304,0.0317169069463,0.446428571429,0.023996009327,0.0,0.0,0.420168067347,0.167410714286,0.228571428571,0.0979591836735,0.127301587302,0.155688622754,0.270348522851,F
0.0442753372535,0.0624697336562,0.0,0.0168454300191,0.0362093352192,0.00360627553589,0.0169469085132,0.0,0.206159895151,0.446428571429,0.000712752752288,0.0,0.0,0.0,0.192307692411,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.0338983050847,0.037063029661,0.0,0.0538922155689,0.124752475248,0.0,0.0240963855422,0.125,0.0112743692661,0.0427246093384,0.0303861904154,0.24375,0.0588235294118,0.0,0.0982375373535,0.0,0.0,0.0454613095264,0.0808851047904,0.102744402695,F
0.0300214537503,0.202448210923,0.0,0.122285343842,0.151645933824,0.00239733416441,0.0746919301136,0.379867046534,0.0164458036018,0.105291923843,0.0181113994123,0.355555555556,0.128707893414,0.25822320291,0.0499273784722,0.0,0.0,0.0218445896889,0.00620980261699,0.0180878342648,F
0.00968523002421,0.037063029661,0.0,0.0419161676647,0.106930693069,0.000131478795579,0.00602409638554,0.145833333333,0.0338231077982,0.15869140625,0.0133687544228,0.4875,0.0,0.0,0.15869140625,0.0,0.0,0.0701909722222,0.038313997006,0.111600524302,F
0.0441491966916,0.0201506591337,0.0202595758151,0.0393060033779,0.0866548193281,0.00148634718193,0.0263618576872,0.0911680911681,0.156235134217,0.084394290162,0.0152163913197,0.355555555556,0.0429026311379,0.0,0.0476190476852,0.0,0.0,0.0122469135802,0.018629407851,0.0347286417884,F
0.0249133916931,0.00841525423729,0.0,0.0551266697374,0.0600517897944,0.00279463236881,0.00652455977757,0.191794871795,0.0427385321101,0.0840277777969,0.00911046507581,0.264,0.0637104072398,0.0,0.0587993420781,0.0,0.0,0.00957192982533,0.0276646706587,0.0388764489809,F
0.0388512930886,0.0201506591337,0.0607787274454,0.104816009008,0.0678796084737,0.00553784191979,0.0834792160093,0.136752136752,0.148012232416,0.115740740741,0.00985754655248,0.0,0.0429026311379,0.0,0.0526094275463,0.0,0.0,0.00894874672593,0.0155245065425,0.0304201196665,F
0.0582769396329,0.0201506591337,0.0810383032605,0.205264684307,0.0967645482497,0.01064416369,0.180139360862,0.151946818613,0.254909955827,0.10754243831,0.0162327239479,0.0711111111111,0.0,0.0,0.04997895625,0.0,0.0,0.00959720663704,0.0279441117764,0.0328873002602,F
0.0387409200969,0.037063029661,0.0,1.0,0.108910891089,0.0019064425359,1.0,0.0416666666667,0.0901949541284,0.138646176062,0.0204206447721,0.307894736663,0.0588235294118,0.0,0.0513857887207,0.0,0.0,0.025390625,0.0297997754491,0.0573502694328,F
0.0198671385112,0.102754237288,0.0,0.0368493781667,0.02030972328,0.000404550140244,0.0123571207909,0.0854700854701,0.069380733945,0.325520833333,0.00123989280867,0.0,0.120663650075,0.0,0.347222222005,0.0,0.0,0.00462962962963,0.00873253493014,0.0254360169349,F
0.0314769975787,0.0995497881356,0.0,0.0299401197605,0.0693069306931,0.000197218193369,0.0180722891566,0.0416666666667,0.101469323394,0.0528971353638,0.011806359555,0.4875,0.0,0.207270408008,0.179036458301,0.1625,0.139285714286,0.0185416666681,0.0170284431138,0.0457859751035,F
0.01021738552,0.0624697336562,0.0,0.109495295124,0.0111413339136,0.000138702905227,0.101681451079,0.0879120879121,0.0317169069463,0.223214285714,0.00089094094036,0.0,0.165481577246,0.0,0.297619047768,0.0,0.0,0.00465608465651,0.0059880239521,0.0232569497012,F
0.0169491525424,0.411983580508,0.0277777777778,0.0419161676647,0.0811881188119,0.000690263676791,0.0180722891566,0.104166666667,0.0676462155963,0.3173828125,0.00923051936752,0.0,0.0,0.361071970536,0.15869140625,0.325,0.139285714286,0.0274702380965,0.00425711077844,0.0106293299368,F
0.0099335692556,0.23093220339,0.0,0.122831260556,0.028433612592,6.7425023374e-05,0.0123571207909,0.384615384615,0.023126911315,0.325520833333,0.00678352532647,0.0,0.0,0.702711639881,0.406901041667,0.333333333333,0.142857142857,0.0703703703704,0.00873253493014,0.0254360169349,F
0.0049667846278,0.615466101695,0.0,0.122831260556,0.04061944656,0.0,0.0123571207909,0.42735042735,0.023126911315,0.651041666667,0.00193284687339,0.0,0.0,0.744047619048,0.651041666667,0.0,0.0,0.0407407407407,0.0,0.0,F
0.0068115903467,0.0624697336562,0.0,0.0252681450286,0.00835600043521,0.0,0.00847345425659,0.0586080586081,0.0317169069463,0.0,0.000653356689598,0.685714285714,0.0827407886231,0.0,0.334821428571,0.0,0.0,0.00571428571429,0.0059880239521,0.0174418401839,F
0.0068115903467,0.414043583535,0.0,0.0336908600382,0.0668480034817,0.0,0.0169469085132,0.0586080586081,0.0,0.0744047618304,0.00873122121553,0.685714285714,0.0827407886231,0.509423953061,0.334821428571,0.0,0.0,0.0907936507937,0.0239520958084,0.0697673607356,F
0.024833923139,0.23093220339,0.0,0.147397512667,0.14216806296,0.000404550140244,0.0123571207909,0.470085470085,0.023126911315,0.203450520833,0.0190834599753,0.0,0.0,0.602324263393,0.260416666667,0.333333333333,0.142857142857,0.0792592592593,0.00873253493014,0.0406976270958,F
0.0068115903467,0.0624697336562,0.0,0.0421135750477,0.00557066695681,4.62343017422e-05,0.0423672712829,0.0,0.0317169069463,0.446428571429,5.93960626907e-05,0.0,0.0,0.0,0.446428571429,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.0193704600484,0.349496822034,0.0,0.0359281437126,0.0613861386139,0.000657393977897,0.0180722891566,0.104166666667,0.0112743692661,0.12090773811,0.00505005742393,0.325000000163,0.0588235294118,0.359499007896,0.136021205493,0.65,0.835714285714,0.0124131944444,0.00425711077844,0.0186000873836,F
0.0170289758667,0.150363196126,0.0,0.092649865105,0.027853334784,9.24686034844e-05,0.0423672712829,0.175824175824,0.0475753604194,0.139508928571,0.00754329996172,0.171428571429,0.0,0.413022352041,0.196428571429,0.228571428571,0.0979591836735,0.0302222222222,0.0179640718563,0.0558138885885,F
0.0275358539765,0.143771186441,0.0,0.0648549055735,0.106162985529,0.0023140268022,0.0195736793327,0.214358974359,0.0305275229358,0.0701822916953,0.0135696244823,0.264,0.0955656108597,0.190767805643,0.0556547619375,0.176,0.188571428571,0.0130370370387,0.0230538922156,0.023023420903,F
0.0141277429413,0.0201506591337,0.0,0.0655100056298,0.0621026205185,0.000335626783017,0.0263618576872,0.167141500475,0.0575603126062,0.0950727512731,0.0115822322247,0.355555555556,0.0429026311379,0.0,0.0826719576389,0.0,0.0,0.0301234567901,0.0496784209359,0.0520025235113,F
0.0242130750605,0.037063029661,0.0,0.167664670659,0.0732673267327,0.00147913645027,0.156626506024,0.0416666666667,0.101469323394,0.3173828125,0.00914606559089,0.0,0.0,0.0,0.053955078125,0.0,0.0,0.0187777777778,0.038313997006,0.0620002912787,F
0.0290556900726,0.0995497881356,0.0,0.0299401197605,0.142574257426,0.0,0.00602409638554,0.104166666667,0.124018061927,0.0894442472168,0.0221097203049,0.4875,0.0588235294118,0.0967261905971,0.0906808036621,0.1625,0.0696428571429,0.0382175925896,0.0255426646707,0.0640661409841,F
0.0442753372535,0.150363196126,0.0,0.00842271500954,0.0557066695681,0.00138702905227,0.00847345425659,0.029304029304,0.142726081258,0.179811508036,0.00677115114674,0.685714285714,0.0,0.291545189286,0.120192307589,0.0,0.0,0.00937728937778,0.0119760479042,0.0375662353881,F
0.0388512930886,0.0201506591337,0.0405191516303,0.0917140078817,0.0751008434177,0.00481864167046,0.0659046442179,0.0911680911681,0.156235134217,0.109678130556,0.0125985648529,0.32,0.0429026311379,0.0,0.0462962962963,0.0,0.0,0.0113430602337,0.018629407851,0.0353526720705,F
0.0370853252209,0.0201506591337,0.0,0.13102001126,0.0967645482497,0.0,0.0659046442179,0.273504273504,0.148012232416,0.0578703703704,0.0125985648529,0.355555555556,0.0429026311379,0.0,0.0665509259259,0.0,0.0,0.0121653929086,0.018629407851,0.0241165094252,F
0.024833923139,0.23093220339,0.0,0.0859818823891,0.0893627824321,0.000269700093496,0.0123571207909,0.25641025641,0.04625382263,0.162760416667,0.0133665889414,0.0,0.0,0.602324263393,0.238715277995,0.0,0.0,0.0551851851852,0.0873253493014,0.203488135479,F
0.0068115903467,0.0624697336562,0.0,0.0168454300191,0.0111413339136,4.62343017422e-05,0.0169469085132,0.0,0.0317169069463,0.446428571429,0.0032073873853,0.0,0.0,0.0,0.223214285714,0.0,0.0,0.0336507936508,0.0299401197605,0.0872092009195,F
0.0136231806934,0.0624697336562,0.0,0.0421135750477,0.0222826678272,9.24686034844e-05,0.0338938170263,0.0879120879121,0.0158584534731,0.223214285714,0.0141362629204,0.137142857143,0.248222365869,0.0,0.223214285714,0.0,0.0,0.0714285714286,0.0359281437126,0.113371961195,F
0.01021738552,0.0624697336562,0.0,0.235836020267,0.00835600043521,0.000138702905227,0.237256719184,0.0,0.0475753604194,0.446428571429,0.000118792125381,0.0,0.0,0.0,0.446428571429,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.0141277429413,0.065725047081,0.0,0.0480406707952,0.0794335843841,0.000287680099729,0.0175745717914,0.136752136752,0.0328916072035,0.0892857142361,0.011890211809,0.355555555556,0.0,0.237317149206,0.072337962963,0.0,0.0,0.0308641975309,0.0465735196274,0.0520025235113,F
0.0068115903467,0.0624697336562,0.0,0.0505362900572,0.00557066695681,4.62343017422e-05,0.0508407255395,0.029304029304,0.0317169069463,0.446428571429,5.93960626907e-05,0.0,0.0,0.0,0.446428571429,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.0176596786766,0.0201506591337,0.0,0.0436733370865,0.0635468675073,0.000551386857814,0.030755500635,0.045584045584,0.0822290180088,0.0932355967593,0.0129065444373,0.355555555556,0.0429026311379,0.0,0.0595238094907,0.0,0.0,0.0267983539095,0.0403637170104,0.0524547193679,F
0.0136231806934,0.150363196126,0.0,0.126340725143,0.0612773365249,0.000277405810453,0.0169469085132,0.380952380952,0.0158584534731,0.446428571429,0.0070087353975,0.0,0.0,0.433673469388,0.1953125,0.228571428571,0.0979591836735,0.0365079365079,0.0059880239521,0.0261627602759,F
0.01021738552,0.0624697336562,0.0,0.0421135750477,0.00835600043521,0.000138702905227,0.0423672712829,0.0,0.0475753604194,0.446428571429,0.000118792125381,0.0,0.0,0.0,0.297619047768,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.0300214537503,0.0201506591337,0.0,0.013102001126,0.118428253082,0.00254117421427,0.0,0.045584045584,0.106897723411,0.0651041666667,0.0684352634905,0.355555555556,0.0,0.0,0.0427948958333,0.0,0.0,0.0853255870288,0.142825460191,0.144702674118,F
0.0204347710401,0.150363196126,0.0,0.117918010134,0.0445653356544,0.000693514526133,0.0254203627698,0.322344322344,0.0317169069463,0.223214285714,0.00665235902136,0.0,0.0827407886231,0.394248608673,0.208333333482,0.0,0.0,0.0224338624381,0.0119760479042,0.0348836803678,F
0.0306521565601,0.0624697336562,0.0,0.0336908600382,0.0362093352192,0.0,0.0338938170263,0.0,0.126867627785,0.161830357143,0.00611779445714,0.137142857143,0.0,0.0,0.15625,0.0,0.0,0.0126984126984,0.0179640718563,0.0271325265901,F
0.0170289758667,0.0624697336562,0.0,0.092649865105,0.013926667392,0.000462343017422,0.0932079968225,0.029304029304,0.0792922673657,0.446428571429,0.000237584250763,0.0,0.0,0.0,0.297619047768,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.0272463613868,0.0624697336562,0.0,0.101072580114,0.0445653356544,0.000554811620906,0.0508407255395,0.175824175824,0.111009174312,0.167410714286,0.00516745745409,0.342857142857,0.0,0.0,0.127551020536,0.0,0.0,0.0120634920635,0.0119760479042,0.0392441404138,F
0.00340579517335,0.238256658596,0.0,0.0168454300191,0.00557066695681,0.0,0.0169469085132,0.0,0.0158584534731,0.446428571429,0.000237584250763,0.0,0.0,0.510204081633,0.446428571429,0.0,0.0,0.00507936507937,0.0,0.0,F
0.0511380145278,0.00841525423729,0.0,0.158894518655,0.194095963442,0.00834829669408,0.110917516219,0.327179487179,0.158743119266,0.0692274305938,0.0525815524182,0.264,0.12742081448,0.0,0.0258914263438,0.0,0.0,0.0281424501404,0.0391916167665,0.0427013747658,F
0.00726392251816,0.037063029661,0.0,0.0778443113772,0.0752475247525,9.86090966845e-05,0.0240963855422,0.270833333333,0.0338231077982,0.3173828125,0.00800593960627,0.0,0.0,0.0,0.211588541772,0.0,0.0,0.0565740740771,0.038313997006,0.0826662283678,F
0.0121065375303,0.037063029661,0.0,0.059880239521,0.0732673267327,0.0,0.0180722891566,0.1875,0.0112743692661,0.079345703125,0.0085126622661,0.0,0.0,0.0,0.1142578125,0.0,0.0,0.0353888888889,0.00425711077844,0.0198400932092,F
0.0136231806934,0.150363196126,0.0,0.0842271500954,0.0222826678272,0.000184937206969,0.0338938170263,0.175824175824,0.0317169069463,0.148809523884,0.00213825825686,0.0,0.0,0.433673469388,0.223214285714,0.0,0.0,0.0101587301587,0.0119760479042,0.0348836803678,F
0.0724046825742,0.0201506591337,0.0,0.109183342716,0.173309638656,0.0196581401482,0.0659046442179,0.258309591643,0.115120625212,0.231481481481,0.0455831783338,0.0,0.0,0.0,0.0329343571759,0.0,0.0,0.0231416240066,0.0217343091595,0.0308813594403,F
0.0099335692556,0.102754237288,0.0,0.0491325042223,0.016247778624,6.7425023374e-05,0.0,0.17094017094,0.04625382263,0.651041666667,0.000980035034396,0.0,0.0,0.0,0.48828125,0.0,0.0,0.00925925925926,0.00873253493014,0.0254360169349,F
0.0247235501473,0.24802259887,0.0,0.0305713359606,0.0808778313729,0.00122264042385,0.00878728589572,0.106362773029,0.00822290180088,0.103088918866,0.017095066784,0.355555555556,0.0,0.25950751746,0.115740740741,0.355555555556,0.253968253968,0.0246443268675,0.0155245065425,0.0258402800307,F
0.0193704600484,0.287010063559,0.0,0.0299401197605,0.0653465346535,0.0,0.0240963855422,0.0208333333333,0.0901949541284,0.0906808035034,0.017633670143,0.4875,0.0,0.358876149749,0.198364257812,0.0,0.0,0.0460416666667,0.0510853293413,0.0837003932263,F
0.0406172609562,0.0201506591337,0.0,0.0262040022519,0.0823220783617,0.000982907007408,0.00878728589572,0.0759734093067,0.0575603126062,0.108332474421,0.0386536376866,0.108843537422,0.429026311379,0.0,0.0515572391204,0.0,0.0,0.033923778851,0.0372588157019,0.0550503235849,F
0.0363196125908,0.287010063559,0.0,0.161676646707,0.211881188119,0.00220226982595,0.102409638554,0.520833333333,0.0225487385321,0.143955775647,0.0237565689493,0.39,0.235294117647,0.35564303125,0.0582948021729,0.0,0.0,0.0324398148118,0.0127713323353,0.0264542842828,F
0.0145278450363,0.037063029661,0.0,0.0359281437126,0.0950495049505,0.0,0.0,0.125,0.0450974770642,0.047607421875,0.0121864015499,0.4875,0.0,0.0,0.0634765625,0.0,0.0,0.0424305555556,0.0340568862275,0.0785345289569,F
0.0209796982678,0.177610169492,0.0,0.0324274527867,0.0772094440213,0.00131721525663,0.00652455977757,0.112820512821,0.00610550458716,0.0716145833047,0.012677792601,0.264,0.191131221719,0.192120927232,0.064453125,0.176,0.150857142857,0.016225,0.0184431137725,0.0260210453244,F
0.00340579517335,0.0624697336562,0.0,0.0252681450286,0.0027853334784,0.0,0.0254203627698,0.0,0.0158584534731,0.446428571429,0.0,0.0,0.0,0.0,0.446428571429,0.0,0.0,0.0,0.0059880239521,0.0348836803678,F
0.61985472155,0.0201506591337,0.0,0.222734019141,0.639801416039,1.0,0.00439364294786,0.774928774929,0.723615358478,0.0697751322917,0.385993012885,0.191452991289,0.343221049103,0.0,0.0292374520833,0.0,0.0,0.0228314164148,0.0558882235529,0.0508105352332,F
0.0149003538834,0.23093220339,0.0,0.147397512667,0.0812388931201,0.000202275070122,0.0123571207909,0.470085470085,0.023126911315,0.325520833333,0.0254066658159,0.0,0.0,0.665726816964,0.347222222005,0.333333333333,0.142857142857,0.179012345685,0.00873253493014,0.0339163849809,F
0.0149003538834,0.871822033898,0.0,0.0245662521112,0.024371667936,0.000202275070122,0.0,0.0854700854701,0.023126911315,0.651041666667,0.00132651206676,0.0,0.0,0.741881541667,0.434027777995,0.333333333333,0.285714285714,0.00802469135741,0.00873253493014,0.0339163849809,F
0.0136231806934,0.150363196126,0.0,0.0336908600382,0.0473506691328,0.000277405810453,0.0169469085132,0.0879120879121,0.0634338138925,0.446428571429,0.00504866532871,0.0,0.0,0.473760933163,0.267857142857,0.228571428571,0.0979591836735,0.0260317460317,0.0119760479042,0.0348836803678,F
0.0238405662134,0.0624697336562,0.0,0.0,0.133696006963,0.000970920336586,0.0,0.0,0.0475753604194,0.446428571429,0.0197194928133,0.0,0.0,0.0,0.127551020536,0.0,0.0,0.0591383219937,0.0179640718563,0.0448499478489,F
0.00340579517335,0.150363196126,0.0,0.151608870172,0.00557066695681,0.0,0.135575268105,0.0586080586081,0.0158584534731,0.446428571429,0.000237584250763,0.0,0.0,0.510204081633,0.446428571429,0.0,0.0,0.00507936507937,0.0,0.0,F
